text,sentiment,original_text
demo rusuh lempar batuterlebih pakai panahgiliran aman polisi polisi salahkankonsekwenlahberani rusuh berani terima akibat,0,Demo rusuh...lempar&quot; batu.....!!<br>Terlebih ada ug pake panah....!!<br>Giliran di amankan polisi....polisi yg di salahkan....!!<br>Konsekwenlah...berani rusuh berani terima akibatnya.....!!
demo cari dalang aspirasi masyarakat,1,"Demo kok di cari dalang, itu kan aspirasi masayarakat. Hadewww"
polisi boneka negara bantu bantu suruh ya kayak bantu rumah tangga diri dasar kecut berani senjata tangan kosong berani,0,Polisi adalah boneka negara atau pembantu d atas pembantu  kalau d suruh gini gitu nurut  yah kayak pembantu rumah tangga  gak punya pendirian dasar pengecut  dia berani punya senjata kalau tangan kosong dia tdk mnkin pemberani
demo sengaja hikmat nikmat ibadah puasa coreng suci sayang muka agama islam aku bela islam bela agama gilir ricuh biar olah tutup mata,1,Demo ini sengaja dibuat agar hikmat dan nikmat ibadah puasa tercoreng kesucianya.. hanya sy sayangkan kemana pemuka agama islam yg biasa mengaku bela islam bela agama tapi giliran ada pericuh di biarkan seolah&quot; menutup mata
maju anak muda periode negara demokrasi larang,0,"Maju terus anak muda, jangan mau ad 3 periode, mau jadi apa negeri ini jika demokrasi saja dilarang"
berita tolong media netral tanggung akhirat ricuh liput,1,Selama ini ANDA KEMANA BERITA INI.... TOLONGLH JD MEDIA YG NETRAL.... SEGALA SESUATU ANDA BERTANGGUNGJAWAB DI AKHIRAT NANTI... KETIKA RICUH BARU ANDA LIPUT..
semangat henti hidup mahasiswa moga peristiwa lengser pimpin ulang amin,0,Semangat! <br>Jangan pernah berhenti untuk menyampaikan apa yg kalian inginkan. <br>Hidup mahasiswa! <br>Semoga peristiwa pelengseran pemimpin 1998 terulang kembali amin..
demo ya ricuh anarkis hidang utama demo besok mahasiswa unjuk lulus rezeki duduk bangku gedung tuju laksana tugas nya wakil rakyat,1,Demo boleh... Tp ya apa ricuh/anarki itu harus jd hidangan utama dari demo? 😂😂😂<br>Belum tentu juga besok mahasiswa yg ikutan demo sekarang ketika lulus dan diberi rejeki duduk di bangku yg sama di gedung yg dituju sekarang akan melaksanakan tugas nya dengan benar sebagai wakil rakyat? 😂😂😂
bazoka sekaliandemo ricuh mahasiswa suka ricuh unjuk,0,Basokain aja sekalian.<br>Demo kok ricuh. mahasiswa sekarang suka ricuh kalau demo  😂😂🤣🤣🤣.
semangat mahasiswa,1,Smangat mahasiswa
polisi bikin ricuh,0,Dan km pilisi yg sudah membikin ricuh
mahasiswa makassar ricuh rusuh publik heran ciri kas ya mahasiswa makassar,0,Klau mahasewa  makasar ricuh dan kerusuhan sudah publik tidak heran lagi   itj sudah ciri kas ya mahasewa makasar .
pancing air keruh rakyat susah cari rezeki atur ppkm terus ppkm rakyat angsur pulih ekonomi keluarga naik minyak butuh nya alas alas rakyat naik omong kosong jabat gaji an anak istri tertawa naik harga,0,"Kalian lah yg memancing diair keruh,disaat rakyat kesusahan mencari rezeki krn kalian buat aturan ppkm terus menerus dan setelah ppkm tdk ada rakyat berangsur memulihkan ekonomi keluarga dan disaat itu pula kalian naikan minyak dan kebutuhan lain nya dg berbagai alasan dan kalian tdk mau tau alasan rakyat meminta tdk ada kenaikan,bulshit lah kalian pejabat yg bergajih bln an besar dan anak istrimu ttp bs tertawa ditengah kenaikan harga"
mahasiswa rakyat indonesia,1,Lanjutkan mahasiswa dan rakyat indonesia
puasa unjuk curiga muslim lawan muslim doa ajar agama didik agama islam koar koar salam sejahtera mahasiswa,1,Puasa Ndak itu yg demo curiga100%muslim vs muslim saya hanya mendoakan ajaran agama di Pai bukan di koar koar kan salam sejahtera bagi mahasiswa semuanya
polisi baju besi mental nya cupukalah mahasiswa pakai kaos doang,1,"Polisi itu ibarat berbaju besi,,mental nya sebenarnya cupu.<br>Kalah sama Mahasiswa cuma pakai kaos doang,,,"
it bukti pimpin layak lagibukankah allah cinta hamba hamba cinta manusia benci manusia,1,"It sudah bukti klau pimpinan kita it sudah tdak lyak lagi...<br>Bukankah jika Allah mencintai hambanya, maka hamba tersebut di cintai banyak manusia. Tapi ni di benci banyak manusia"
harap polri tni mahasiswa,1,Kita berharap polri dan tni ada di pihak mahasiswa
dasar demo bodoh dungu otak biadab manusiawi,0,Dasar pendemo2 bodoh dungu otaknya dan tak biadap tak bermanusiawi.
makassar baik unjuk,0,Makassar mmg debes disetiap demo😎
dalang orang dukun dalang nya,0,"<a href=""https://www.youtube.com/watch?v=mtu-Xa4dNEk&amp;t=4m24s"">4:24</a>  yang menjadi dalang org&quot; atas pak... masa dukun dalang nya... 😁"
laut massa indonesia masuk data juta yaaahidup mahasiswa buruh emak emak,0,"😃😂👍👍...itu lautan massa di seluruh indonesia MASUK BIG DATA 110jt ngak yaaa....😂....hidup mahasiswa,buruh,emak emak,,bpk bpk, ,..👍👍😘"
main bayar banget mahasiswa nih ajar tau demo,0,"PEMAIN BAYARANNYA BNYK BGT, MAHASISWA GA MUNGKIN SEPERTI NIH MEREKA TERPELAJAR DAN TAU MESKI GIMANA DEMONYA"
fadil berani kau tindak demo kau berani tindak anak buah km,0,Fadil berani kau tindak tegas para pendemo tapi kau tak berani menindak tegas anak buah mu di km50
ya unjuk tawur unjuk,0,"Ya ngga ada demo aja banyak yg pd tawuran,pa lg ada demo 🤣🤣🤣"
polisi indonesia,0,Seperti inilah polisi indonesia..
unjuk sumir delusif ilusif laku antek kolonial barat indonesia maju asuhartois kebo spesies sesat sesat warga negara sesat umat agama pki dasar uu,1,"Unjuk rasa sumir, delusif-ilusif ..., Pelakunya adalah antek-antek kolonial barat yg tidak ingin Indonesia ini maju. Mereka itu adalah AsuHartois, kebois yg juga species Kadrun... yang sesat, baik sesat sebagai warganegara maupun sesat sebagai umat beragama. Mereka itu kan sama dengan PKI berdasarkan UU ... ?"
makassar mahasiswa super berani,0,Makasar emang mahasiswa supwr pwmberani
mahasiswa takut suara keadilanpadli imron ucap ngawur,0,Mahasiswa tdk takut untuk menyuarakan keadilan.<br>Padli Imron ucapanya ngawur.
omong denger mending ribut,0,Ngomong baik baik gak di dengerin mending di ributin
moga juang selamat maju mahasiswa indonesia selamat bumi pertiwi,0,Semoga yg sedang berjuang slalu di beri keselamatan.. mju terus pra mahasiswa di seluruh Indonesia . Untuk menyalmtkn bumi pertiwi kita..💪💪
mantap risiko armando provokator brutal mata risiko propokatormending provokator posisi masyarakat penjara kena bonyok ayo pilih,0,mantap itu ......resiko Armando jadi propokator selama ini..!.....brutal matamu......itu resiko sebagai propokator...!.<br>mending kalo mau jadi propokator di posisi masyarakat.....tapi penjara....tidak kena bonyok.....ayo pilih mana...?
nya polisi keluar tembak balas serbu serentak bantai mundur leluasa polisi manusia takut mati,0,"Seharus nya kalau polisi sudah mulai mengeluarkan tembakan maka kita harus membalas,serbu mereka secara serentak dan kalau perlu bantai di tempat,karena yg memulai adalah mereka.kalau kita mundur maka mereka akan leluasa pada kita semua ingat polisi itu juga manusia mereka pun akan takut mati."
hidup rakyat indonesia tindas jerit rakyat indonesia kondisi,0,Hidup rakyat Indonesia....yg tertindas.... sudah menjerit rakyat Indonesia.. dengan kondisi saat ini
presiden ploga plogo panjang negara,0,Betul persiden ploga plogo kok mau diperpanjang mau jadi apa negara ini
status doang mahasiswa otak kosong,0,"Status doang mahasiswa,,tapi otak kosong"
makassar bentrok malam titik kampus unm jam malam unm uin jam malam kawasan fly over kantor dprd gabung kampus jam titik pusat rusuh titik rusuh,0,"Makassar bentrokan berakhir sampe malam di beberapa titik. Kampus UNM sampe jam 10 malam,unismuh &amp; uin sampe jam 11 malam. Kawasan fly over kantor DPRD gabungan kampus2 berakhir jam 10,30. Selain 3 titik pusat kerusuhan,ada jg beberapa titik2 lain yg rusuh."
sisi keluh bangsa kayak sumber daya alam nyata impor barang bbm miris bangsa ajar tanggap serius gejolak rakyat pimpin utama sejahtera rakyat tumpas mafia parasit negeri langka sembako mahal bbm indonesia,1,"Disisi lain kita mengelu2kan kita bangsa yg kaya sumber daya alam..! Tapi kenyataan kita masih mengimport barang dari luar apa lagi BBM, miris Bangsa ini tidak pernah belajar, tidak pernah menanggapi serius gejolak dirakyatnya.. Kalau mau jd pemimpin utamakan kesejahteraan rakyat, tumpas segala mafia yg jd parasit dinegeri ini, agar tdk ada lg kelangkaan2 sembako &amp; mahalnya BBM di indonesia"
halang ribut korup lindung rakyat siksa,0,Kalo gak di halangi gak bakal riruh kek gitu  <br><br>Korup di lindungi rakyat di siksa
makassar tampil beda bentrok malam jam subuhewako,0,Hanya makassar yg tampil beda...bentrok sampe malam. Dulu malah sampe jam 5 subuh🤣....ewako
cari rakyat,0,Nyari masalah trs sama rakyat
awas polisi musuh,0,"AWAS, sebahagian, POLISI itu musuh kalian."
ujuk timbul anarkis tolong ya ujuk terti aspirasi prosedur timbul rugi salah ya musyawarah jalur,0,Kenapa ujuk rasa itu tibul anergis tolong ya kalau ujuk rasa yang seopertip dan juga tertip kalau memang punya aspirasi sapaekan dengan baek mslalui persedur yang benar jangan sampae timbul masah jangan ssmpae yang ada dirugikan antara yang lain jangan menyakan satu sama yang laen <br>Kalau ada masalah ya dimusyawarshkan dengN jalur yang benar0
demo bikin rakyat melarat,0,Demo bikin rakyat tambah mlarat
negara mayoritas damai makasar sarang radikal munafik harga suci ramadan,0,Begitulah Negara mayoritas kadrun !!<br>Tidak ada damainya  !!!<br>Makasar memang sarangnya para kadrun2 radikal dan munafik  !!!<br>Dan mereka sendiri yang tidak menghargai bulan suci Rahmadan  !!!
bungkus bikin suasana nyaman,0,Bungkus.. saja..yg bikin suasana gk nyaman.
dukung rakyat,0,Yang mendukung adalah rakyat...
pancing ya paksa periode mahasiswa demo reaksi nyata,0,Yg memacing ya yg memaksakan 3 periode itu pak ... mahasiswa berdemo karena reaksi pernyataan² tersebut.
polisi peduli masyarakat,0,"Dah lah polisi, ikut aja kami, Kami peduli sama masyarakat,"
dalang sebab marah mahasiswa pikir dewasa,0,Dalang..?? Kira2 apa penyebab marahnya para Mahasiswa itu pak..??? berpikirlah dewasa...
jaga selamat mahasiswa berjuangkalianlah wakil suara hati,0,Jaga keselamatan kalian Mahasiswa ...terus berjuang..<br>Kalianlah wakil dari suara hati kami..💪💪👍👍
tanggung besar demo tangkap rusuh bravo tni polri moga indonesia damai,0,Tanggung jawab terbesar adalah yg demo. Tangkap para perusuh. Barvo tni polri. Semoga indonesia bisa damai
tekan mahasiswa juang dapur,0,"jangan terlalu menekan mahasiswa pak, ingat yang mereka perjuangkan itu termasuk juga dapurnya bapak."
juang anak muda,1,Lanjutkan perjuanganmu anak muda.. 💪
mahasiswa waras otak tular virus radikal gurun anarkis bikin malu,0,Mahasiswa skrg udh gk waras otakny udh ketularan virus radikal kadrun gurun jd anarkiss bikin malu aja
butuh pokok bahan bangun apa naikera kacau,1,"semuanya naik, kebutuhan pokok, bahan bangunan semuanya apapun naik.<br>era terkacau saat ini."
pers hadir tugas nya salah pilar demokrasi liput langsung lokasi rusuh simpul mahasiswa tindak anarkis aparat polisi tindak gas air matamedia arus utama corong kuasa,1,"Pers tidak hadir melakukan tugas nya sebagai salah satu pilar demokrasi yakni meliput langsung di lokasi kerusuhan, kemudian membuat kesimpulan bahwa mahasiswa bertindak anarkis sehingga aparat kepolisian menindak tegas dengan gas air mata..<br>Media mainstream merupakan corong penguasa.."
maju mahasiswa indonesia kasih kendur,1,"Maju terus mahasiswa Indonesia, jangan kasih kendor"
gue pulang kerja malaysia lombok indonesia asa mahal heran sih demonstrasi melek harga barang,0,"Anjir gw baru pulang kerja dari malasiya ke lombok,baru 9 hari di indo udh berasa anjir semua mahal,nggk heran sih merekA demonstrasi,semelek&quot; petaek harga barang."
maju maju gentar bela maju gentar hak serang,1,"maju teruuuuussss.....maju tak gentar membela yg benar, maju tak gentar hak kita di serang !!!"
senjata beli rakyat bayar pajakdan sakit rakyatseharusnya wakil rakyat redam aspirasi suara rakyat,1,Senjatanya padahal dibeli dari rakyat yg membayar pajak...<br>Dan digunakan untuk menyakiti rakyat..<br>Seharusnya wakil rakyat bisa meredam dan mengaspirasikan suara rakyat..
unjuk blok adil tegak dasar jilat kuasa,1,Maumu unjuk rasa terakhir blok tp keadilan tdk ditegakan dasar para penjilat kekuasaan
rakyat tahan ekonomi berat coba bayang gaji masyarakat indonesia serba ganti harga pikir buat bijak rakyat bela juang susah,0,"Soalnya rakyat udah gak tahan dwngan ekonomi yg semakin berat, coba anda bamyangkan rata2 gaji masyarakat indo berapa?,  apakah cukup kalo semuanya serba ganti harga...,  mikir dong para pembuat kebijakan..., dan lagian rakyat merasa udah gak ada lagi yg bela mereka,  mereka berjuang sendirian.. pada saat2 yg susah seperti ini... 😭😭😭"
rakyat derita perintah,0,rakyat semakin menderita dgn pemerintahan sekarang😭
langsung aku ajar mahasiswa modus preman anggur bayar politik partai penting pribadi oknum elit,0,"Kenapa langsung diakui PELAJAR dan MAHASISWA....itu modus saja, semua preman/penganggur bayaran politik partai...dan kepentingan pribadi oknum² elit."
demo ganggu nyaman masyarakat,0,Pendemo hanya buat mengganggung kenyamanan masyarakat
hasil unjuk april,0,Apa yg di hasilkqn demo 11 april hari ini.??
takut unjuk,0,Terus jangan takut..nanti demo lagi aja
gue dukung rakyat aparat,0,Gw dukung RAKYAT bukan aparat 👎🏿👎🏿👎🏿
emban amanah rakyat undur bikin rakyat susah adu domba bangsa juang menang anda kondisi negara indonesia negara subur makmur rakyat derita sungguh ironi negara ku cinta,0,Klo sudah tidak mampu mengemban amanah rakyat lbih baik dgn legowo mengundurkan diri dri pada bikin rakyat susah dan di adu domba sesama bangsa sendiri.para pejuang kita menangis klo seandainya bisa melihat kondisi negara seperti ini.indonesia negara subur makmur segala ada tpi rakyatnya menderita sungguh ironi negara ku tercinta ini.
dukung unjuk ya rakyat rusuh tanggap,0,Yg mendukun demo ya rakyat pak klo tak rusu tak dtanggapi
ponsel kamera video dokumentasi jalan sudut bukti rawan tugas aman,0,"Itu HP KAMERAH BUAT VIDEO DOKUMENTASI HARUS TTP JLN,DISUDUT MANA SAJA,BUAT BUKTI NANTI APABILA TERJADI HAL2 YG RAWAN OLEH PETUAS KEAMANAN"
mahasiswa makassar anarkis,0,Mahasiswa makassar memang anarkhis
demen undang undang ujung ujung eh langgar enak makan uang rakyat,0,Demen buat undang undang ujung ujngnya eh malah dilanggar sendiri keenakan makan uang rakyat
terus bangsa,0,Penerus bangsa kok begini
kawansehat,0,Lanjutkan kawan...<br>Sehat selalu ...
mantap tindak polisi tembak biar mampus,0,"Mantap tindakan polisi tembak terus pak, biar mampus semua"
dukung massa apresiasi suara rakyatsaya dukung aparat tugas tugas tanggung jawabnyasaya dukung tonton berita media sosial sajainsya allah lindung allahaamiin,0,Saya Dukung Massa Karena Mungkin Mengapresiasikan suara rakyat.<br><br>Saya Dukung Aparat/petugas Karena hanya Bertugas &amp; harus tanggung jawabnya.<br><br>Saya Dukung Yang Hanya nonton di Berita/ Media Sosial saja.<br><br>Insya Allah kita semua selalu Dalam Lindungan Allah.<br><br>Aamiin
gaung tunda periode bertangung nafsu syahwat kuasa rakyat cerai berani mundur tangkap,0,"yg mengaungkan penundaan &amp; 3 Periode harus bertangung jawab dengan semuaaa ini,  nafsu and shawat berkuasa, membuat rakyat bercerai berai munnduuur dan tangkap"
semangat mahasiswa maju,0,Semangat trus mahasiswa. 👍 Maju terus.. 😁
dunia sekarat nama nya unjuk dunia,0,Dunia uda sekarat masi ada juga yg nama nya demo apa Kata dunia...
unjuk hilang semadi wangsit kribo kasihan deh lu,0,"Yg di demo malah ngilang, lg semedi minta wangsit m,bah kribo. <br>Kasihan dech loe... 😂😂"
sekaliquotdi bom polisi ya pas bar biar rasa betapa bubar pakai anak busur istimewa kocar kacir kocar kacir polisi ya lempar bom letup,0,Sekali&quot;di BOM plotop polisi ya lagi pas berbaris biar merasakan Betapa mereka bubar baru pake anak busur pasti istimewa . Mereka pasti kocar kacir polisi ya . Di Lemparin bom melotop
maju polisi mahasiswa bayar anjing mafia kaum indonesia maju rakyat indonesia perang mahasiswa kaum,0,MAJU TERUS PAK POLISI MEREKA ADALAH MAHASISWA BAYARAN ANJING2nya MAFIA &amp; KAUM  KADRUN yg tidak ingin INDONESIA MAJU KAMAI RAKYAT INDONESIA SIAP BERPERANG DGN MAHASISWA dan kaum KADRUN...!!!
unjuk ricuh viral gilir unjuk kondusif viral ala indonesia indonesia,0,haaaaa klo demo ricuh di viralkan tp giliran demo Kondusif kaga diviral kan alah indonesia indonesia wmwkw
bravo polri tni mundur acau,0,Bravo polri tni pukul mundur pengacau
minyak mahal bbm harga cabai cabe,0,Minyak mahal BBM naek sampe harga cabe cabean naek pak..😁😁
oknum aman tuju ricuh,0,"Oknum siapapun itu amankan!! yang jelas tujuan tetap, bukan untuk membuat kericuhan"
ingat tamak kuasa pimpin joko widodo rakyat derita juta rakyat hidup miskin melarat ekonomi babak belurkeamanan negara jamin akibat jadi bunuh laku teroris papua tindak reaksi indonesia hancur ancam negara makmur derita parah habis,1,"peringatan buat yang tamak kekuasaan,,,,8 tahun di pimpin jokowi rakyat makin menderita serta jutaan rakyat hidup dalam keadaan miskin melarat,,,,ekonomi babak belur,keamanan dalam negeri tidak terjamin akibat kejadian  pembunuhan yang di lakukan teroris papua,,,,tindak lanjut gak jelas bagaimana reaksinya.....kalau begini terus maka indonesia bakalan ancur ancuran.....negara lain semakin makmur kok kita semakin menderita.....parah abis"
tangkap mahasiswa buat anarkis kasih ampun orang anti demo,1,"Tangkap mahasiswa yg berbuat anarkis, jgn kasih ampun, saya orang yg paling anti demo."
unjuk moga bahan pokok bbm stabil,1,"ada demo lagi...semoga bahan pokok, BBM, dan yg lain bisa stabil kembali..."
judul ganti demo latih lontar jumrah,1,judulx diganti saja ...demo latihan melontar jumroh...
pas soharto suruh mundur pas gusdur suruh mundur mundur pakai celana kolor suruh mundur kali unjuk tahan dalih aneh nya bela rakyat ya rakyat,0,"Dulu pas soharto di suruh mundur dia mau,, dulu pas Gusdur suruh mundur dia mundur bahkan pake celana kolor ko yg sekarang suruh mundur udh 2 kali di demo besar2 ko bertahan dengan dalih ini itu lah aneh,, harus nya kalo memang mau bela rakyat ya ikutin kata rakyat"
minyak goreng aduh ya allah,0,hanya hal minyak goreng aduh ya Allah😂😂😂😂😂
wajib polisi tindak mahasiswa didik negara indonesia hancur jalan tempuh negara mati tangkap menang,0,"Kalau sudah seperti itu wajib polisi bertindak tegas, mahasiswa nggak punya pendidikan, mau mereka jadi kenapa negara Indonesia, mau dihancurkan, bukankah masih banyak jalan yang harus kita tempuh demi negara ini nanti kalau sudah ada yang mati sudah ada yang ketangkap nangis"
